exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.22679868936538683,0.0034189224243164062,0.015074700977695286,1.0,0.22679868936538683,0.0,2,0
0.5575472474098204,0.5900897979736328,1.058367341449526,1.0,0.5575472474098204,0.0,4,4
0.02851138114929186,0.037598609924316406,1.3187228541276839,1.0,0.02851138114929186,0.0,0,4
0.07190815210342394,0.04132843017578125,0.5747391494129825,1.0,0.07190815210342394,0.0,1,2
0.2085049510002135,0.19047260284423828,0.9135159713499718,1.0,0.2085049510002135,0.0,2,3
0.35110930204391466,0.17719268798828125,0.5046653191948729,1.0,0.35110930204391466,0.0,3,2
0.5237447381019591,0.23444461822509766,0.447631453205087,1.0,0.5237447381019591,0.0,4,2
0.20018998384475695,0.03209495544433594,0.16032248381230146,1.0,0.20018998384475695,0.0,2,0
0.6674745440483092,0.1362619400024414,0.20414552317755402,1.0,0.6674745440483092,0.0,4,0
0.16020897626876818,0.03335762023925781,0.2082131789126268,1.0,0.16020897626876818,0.0,2,0
0.19390503168106066,0.013050079345703125,0.06730139611419773,1.0,0.19390503168106066,0.0,2,0
0.001542842388152943,0.026922225952148438,17.449757771031386,1.0,0.001542842388152943,0.0,0,4
0.20483711957931505,0.09035491943359375,0.4411061804577241,1.0,0.20483711957931505,0.0,2,2
0.04006305932998644,0.013370513916015625,0.33373671755536777,1.0,0.04006305932998644,0.0,0,1
0.6047606825828551,0.8149452209472656,1.3475499390382646,1.0,0.6047606825828551,0.0,4,4
0.08830837011337267,0.026090621948242188,0.29544902612001944,1.0,0.08830837011337267,0.0,1,1
0.09777859449386583,0.0825948715209961,0.8447132212171213,1.0,0.09777859449386583,0.0,1,3
0.6173231959342955,0.43819713592529297,0.7098342307745265,1.0,0.6173231959342955,0.0,4,3
0.08203235864639269,0.1176137924194336,1.4337487591502476,1.0,0.08203235864639269,0.0,1,4
0.24723712205886827,0.08282947540283203,0.33502038331893363,1.0,0.24723712205886827,0.0,3,1
0.26733473539352404,0.4146900177001953,1.5512014070665388,1.0,0.26733473539352404,0.0,3,4
0.871528661251068,1.1242332458496094,1.2899555640956055,1.0,0.871528661251068,0.0,4,4
0.34828034639358507,0.2300424575805664,0.6605094429319297,1.0,0.34828034639358507,0.0,3,3
