dataset,method,highrisk_cohort,served_risk,hit,bad_exposure
ML-1M,Primal-Dual,0.0,1.4650394916534424,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6523783802986145,0.0,0.0
ML-1M,Primal-Dual,1.0,3.4259533882141113,0.0,1.0
ML-1M,Primal-Dual,0.0,1.859750509262085,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4331356287002563,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9683834314346313,0.0,0.0
ML-1M,Primal-Dual,0.0,2.1006016731262207,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8296818137168884,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9907760620117188,0.0,0.0
ML-1M,Primal-Dual,1.0,4.413022518157959,0.0,1.0
ML-1M,Primal-Dual,0.0,1.6899454593658447,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7442867159843445,0.0,0.0
ML-1M,Primal-Dual,0.0,1.484344244003296,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7124940156936646,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7467914819717407,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4668910503387451,0.0,0.0
ML-1M,Primal-Dual,1.0,3.8552358150482178,0.0,1.0
ML-1M,Primal-Dual,1.0,3.11995530128479,0.0,1.0
ML-1M,Primal-Dual,0.0,2.2277703285217285,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6630887985229492,0.0,0.0
ML-1M,Primal-Dual,0.0,0.26196300983428955,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2850648164749146,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0936776399612427,0.0,0.0
ML-1M,Primal-Dual,0.0,0.719780683517456,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7534351348876953,1.0,0.0
ML-1M,Primal-Dual,0.0,0.3088715076446533,0.0,0.0
ML-1M,Primal-Dual,0.0,1.389939785003662,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9576996564865112,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9030846357345581,0.0,0.0
ML-1M,Primal-Dual,0.0,1.058353066444397,0.0,0.0
ML-1M,Primal-Dual,1.0,2.218658447265625,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3067659139633179,0.0,0.0
ML-1M,Primal-Dual,0.0,0.77557772397995,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1142394542694092,0.0,0.0
ML-1M,Primal-Dual,0.0,1.232156753540039,1.0,0.0
ML-1M,Primal-Dual,0.0,1.15060555934906,0.0,0.0
ML-1M,Primal-Dual,0.0,2.1727001667022705,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7238352298736572,0.0,0.0
ML-1M,Primal-Dual,1.0,3.2985270023345947,0.0,1.0
ML-1M,Primal-Dual,0.0,0.8973408937454224,1.0,0.0
ML-1M,Primal-Dual,0.0,1.7945421934127808,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7181528806686401,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9971145391464233,0.0,0.0
ML-1M,Primal-Dual,0.0,2.254452705383301,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5979194641113281,0.0,0.0
ML-1M,Primal-Dual,1.0,2.7400741577148438,0.0,1.0
ML-1M,Primal-Dual,0.0,1.7912116050720215,0.0,0.0
ML-1M,Primal-Dual,1.0,3.26430606842041,0.0,1.0
ML-1M,Primal-Dual,0.0,2.048483371734619,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6251983642578125,0.0,0.0
ML-1M,Primal-Dual,0.0,2.0244791507720947,0.0,0.0
ML-1M,Primal-Dual,0.0,0.33184075355529785,1.0,0.0
ML-1M,Primal-Dual,0.0,0.7343897819519043,0.0,0.0
ML-1M,Primal-Dual,0.0,2.103330373764038,1.0,0.0
ML-1M,Primal-Dual,0.0,1.0611752271652222,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0067329406738281,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3273320198059082,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3891191482543945,0.0,0.0
ML-1M,Primal-Dual,0.0,2.190260648727417,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6840753555297852,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6688815355300903,0.0,0.0
ML-1M,Primal-Dual,0.0,1.891823410987854,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9831829071044922,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8242642283439636,0.0,0.0
ML-1M,Primal-Dual,0.0,2.265017032623291,0.0,0.0
ML-1M,Primal-Dual,0.0,1.224151611328125,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8862074613571167,0.0,0.0
ML-1M,Primal-Dual,0.0,1.464963674545288,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0396876335144043,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7798966765403748,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1019070148468018,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4130946397781372,0.0,0.0
ML-1M,Primal-Dual,0.0,1.579702377319336,0.0,0.0
ML-1M,Primal-Dual,0.0,2.220543622970581,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6272459030151367,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0832185745239258,0.0,0.0
ML-1M,Primal-Dual,0.0,2.136701822280884,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6656068563461304,0.0,0.0
ML-1M,Primal-Dual,0.0,2.2085580825805664,0.0,0.0
ML-1M,Primal-Dual,0.0,0.5787050127983093,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6477552652359009,0.0,0.0
ML-1M,Primal-Dual,0.0,1.977480411529541,0.0,0.0
ML-1M,Primal-Dual,0.0,0.3414073586463928,0.0,0.0
ML-1M,Primal-Dual,1.0,2.005948305130005,1.0,0.0
ML-1M,Primal-Dual,0.0,1.4024280309677124,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3596793413162231,0.0,0.0
ML-1M,Primal-Dual,0.0,0.48855090141296387,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0105290412902832,0.0,0.0
ML-1M,Primal-Dual,1.0,2.231480598449707,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1326227188110352,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7018564939498901,0.0,0.0
ML-1M,Primal-Dual,1.0,2.9414877891540527,0.0,1.0
ML-1M,Primal-Dual,1.0,2.3173303604125977,0.0,0.0
ML-1M,Primal-Dual,0.0,1.067275047302246,0.0,0.0
ML-1M,Primal-Dual,0.0,2.0552608966827393,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1764049530029297,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6656571626663208,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9090640544891357,0.0,0.0
ML-1M,Primal-Dual,0.0,0.5058436393737793,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9106521606445312,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4614166021347046,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8170385956764221,0.0,0.0
ML-1M,Primal-Dual,0.0,2.125009059906006,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3617885112762451,0.0,0.0
ML-1M,Primal-Dual,1.0,2.132812023162842,0.0,0.0
ML-1M,Primal-Dual,0.0,1.475221872329712,0.0,0.0
ML-1M,Primal-Dual,0.0,1.930661678314209,1.0,0.0
ML-1M,Primal-Dual,0.0,0.6330074071884155,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4604719877243042,0.0,0.0
ML-1M,Primal-Dual,0.0,2.119784116744995,0.0,0.0
ML-1M,Primal-Dual,0.0,2.26629900932312,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7523592710494995,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1474180221557617,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9709535241127014,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4887003898620605,0.0,0.0
ML-1M,Primal-Dual,0.0,1.540221929550171,0.0,0.0
ML-1M,Primal-Dual,0.0,2.036628484725952,1.0,0.0
ML-1M,Primal-Dual,1.0,2.32635235786438,0.0,0.0
ML-1M,Primal-Dual,0.0,0.19311867654323578,0.0,0.0
ML-1M,Primal-Dual,0.0,1.880481243133545,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9441303014755249,0.0,0.0
ML-1M,Primal-Dual,1.0,3.292151689529419,0.0,1.0
ML-1M,Primal-Dual,0.0,1.6332356929779053,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6224406361579895,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6845967173576355,1.0,0.0
ML-1M,Primal-Dual,1.0,3.447338104248047,0.0,1.0
ML-1M,Primal-Dual,1.0,3.5548462867736816,0.0,1.0
ML-1M,Primal-Dual,0.0,0.34096649289131165,0.0,0.0
ML-1M,Primal-Dual,1.0,2.885122537612915,0.0,1.0
ML-1M,Primal-Dual,0.0,1.116646647453308,0.0,0.0
ML-1M,Primal-Dual,0.0,0.528121292591095,0.0,0.0
ML-1M,Primal-Dual,0.0,0.397681325674057,0.0,0.0
ML-1M,Primal-Dual,1.0,2.7478997707366943,0.0,1.0
ML-1M,Primal-Dual,1.0,2.3124301433563232,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8977365493774414,0.0,0.0
ML-1M,Primal-Dual,0.0,2.3208014965057373,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9813498854637146,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9787982106208801,0.0,0.0
ML-1M,Primal-Dual,1.0,2.8979008197784424,0.0,1.0
ML-1M,Primal-Dual,0.0,0.84804368019104,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6745630502700806,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6890134811401367,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9088796377182007,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3729664087295532,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2596824169158936,0.0,0.0
ML-1M,Primal-Dual,1.0,2.7877144813537598,0.0,1.0
ML-1M,Primal-Dual,0.0,1.7494909763336182,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7427816987037659,0.0,0.0
ML-1M,Primal-Dual,0.0,0.4001416265964508,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7228038311004639,0.0,0.0
ML-1M,Primal-Dual,0.0,2.291403293609619,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9037882089614868,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6738266944885254,0.0,0.0
ML-1M,Primal-Dual,1.0,2.1970374584198,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0865521430969238,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6254355311393738,0.0,0.0
ML-1M,Primal-Dual,1.0,2.839601516723633,0.0,1.0
ML-1M,Primal-Dual,0.0,0.9198629856109619,0.0,0.0
ML-1M,Primal-Dual,1.0,2.044332265853882,0.0,0.0
ML-1M,Primal-Dual,0.0,2.3183693885803223,0.0,0.0
ML-1M,Primal-Dual,0.0,2.0647151470184326,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3724156618118286,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1351640224456787,0.0,0.0
ML-1M,Primal-Dual,0.0,0.37419435381889343,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0578200817108154,0.0,0.0
ML-1M,Primal-Dual,1.0,2.344011068344116,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7698529958724976,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7329246997833252,0.0,0.0
ML-1M,Primal-Dual,0.0,2.2084624767303467,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9623175859451294,0.0,0.0
ML-1M,Primal-Dual,0.0,2.0173189640045166,0.0,0.0
ML-1M,Primal-Dual,0.0,1.750152587890625,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8153018951416016,0.0,0.0
ML-1M,Primal-Dual,0.0,1.356680989265442,0.0,0.0
ML-1M,Primal-Dual,1.0,2.98176908493042,0.0,1.0
ML-1M,Primal-Dual,0.0,1.6675797700881958,0.0,0.0
ML-1M,Primal-Dual,1.0,3.0712242126464844,0.0,1.0
ML-1M,Primal-Dual,0.0,1.0438146591186523,0.0,0.0
ML-1M,Primal-Dual,0.0,1.468529462814331,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0201098918914795,0.0,0.0
ML-1M,Primal-Dual,0.0,1.486655592918396,0.0,0.0
ML-1M,Primal-Dual,0.0,2.0454792976379395,0.0,0.0
ML-1M,Primal-Dual,0.0,0.4889485538005829,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2548068761825562,0.0,0.0
ML-1M,Primal-Dual,1.0,2.254899263381958,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5749802589416504,1.0,0.0
ML-1M,Primal-Dual,0.0,1.246566891670227,0.0,0.0
ML-1M,Primal-Dual,0.0,0.23074504733085632,0.0,0.0
ML-1M,Primal-Dual,0.0,0.4610193371772766,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4840474128723145,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7559496760368347,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8787119388580322,0.0,0.0
ML-1M,Primal-Dual,0.0,0.571203887462616,0.0,0.0
ML-1M,Primal-Dual,0.0,2.1746695041656494,0.0,0.0
ML-1M,Primal-Dual,0.0,1.596429705619812,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7865521907806396,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7391585111618042,0.0,0.0
ML-1M,Primal-Dual,1.0,2.901439905166626,0.0,1.0
ML-1M,Primal-Dual,0.0,1.1985763311386108,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5625540018081665,0.0,0.0
ML-1M,Primal-Dual,0.0,0.970540463924408,0.0,0.0
ML-1M,Primal-Dual,1.0,2.2703588008880615,0.0,0.0
ML-1M,Primal-Dual,1.0,3.1238746643066406,0.0,1.0
ML-1M,Primal-Dual,1.0,3.652006149291992,0.0,1.0
ML-1M,Primal-Dual,0.0,1.1667160987854004,1.0,0.0
ML-1M,Primal-Dual,0.0,0.6688157320022583,0.0,0.0
ML-1M,Primal-Dual,1.0,4.0281982421875,0.0,1.0
ML-1M,Primal-Dual,0.0,0.42110854387283325,0.0,0.0
ML-1M,Primal-Dual,1.0,2.302255392074585,0.0,0.0
ML-1M,Primal-Dual,1.0,3.3301143646240234,0.0,1.0
ML-1M,Primal-Dual,0.0,2.0732147693634033,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1657164096832275,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2458537817001343,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9097848534584045,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0673860311508179,0.0,0.0
ML-1M,Primal-Dual,0.0,0.4551737904548645,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0013765096664429,0.0,0.0
ML-1M,Primal-Dual,0.0,0.40954920649528503,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8308020234107971,0.0,0.0
ML-1M,Primal-Dual,0.0,0.956735372543335,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3296607732772827,0.0,0.0
ML-1M,Primal-Dual,0.0,0.5615586638450623,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8965503573417664,0.0,0.0
ML-1M,Primal-Dual,0.0,2.1894571781158447,1.0,0.0
ML-1M,Primal-Dual,0.0,0.5688304901123047,1.0,0.0
ML-1M,Primal-Dual,0.0,1.1496959924697876,0.0,0.0
ML-1M,Primal-Dual,1.0,2.2274749279022217,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2978646755218506,0.0,0.0
ML-1M,Primal-Dual,1.0,2.229628562927246,0.0,0.0
ML-1M,Primal-Dual,1.0,2.3387882709503174,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7804433107376099,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5059367418289185,0.0,0.0
ML-1M,Primal-Dual,0.0,0.37409883737564087,0.0,0.0
ML-1M,Primal-Dual,1.0,3.2450222969055176,0.0,1.0
ML-1M,Primal-Dual,0.0,1.3520102500915527,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6544932126998901,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9296187162399292,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0688766241073608,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3729798793792725,0.0,0.0
ML-1M,Primal-Dual,0.0,0.5059312582015991,0.0,0.0
ML-1M,Primal-Dual,1.0,3.1502206325531006,0.0,1.0
ML-1M,Primal-Dual,0.0,1.0079820156097412,1.0,0.0
ML-1M,Primal-Dual,0.0,1.335152268409729,1.0,0.0
ML-1M,Primal-Dual,0.0,2.0281410217285156,0.0,0.0
ML-1M,Primal-Dual,1.0,3.157437324523926,0.0,1.0
ML-1M,Primal-Dual,0.0,0.568119466304779,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6836464405059814,0.0,0.0
ML-1M,Primal-Dual,1.0,2.297032594680786,0.0,0.0
ML-1M,Primal-Dual,0.0,1.051974892616272,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8601759076118469,0.0,0.0
ML-1M,Primal-Dual,1.0,2.3302836418151855,0.0,0.0
ML-1M,Primal-Dual,0.0,1.409364938735962,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5871661901474,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0544133186340332,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4336727857589722,0.0,0.0
ML-1M,Primal-Dual,0.0,1.384908676147461,0.0,0.0
ML-1M,Primal-Dual,0.0,1.365462064743042,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8695940375328064,0.0,0.0
ML-1M,Primal-Dual,1.0,3.1742241382598877,0.0,1.0
ML-1M,Primal-Dual,0.0,1.7462036609649658,0.0,0.0
ML-1M,Primal-Dual,1.0,2.140958786010742,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1668099164962769,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8098076581954956,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8740453124046326,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0376020669937134,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5235170125961304,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5541491508483887,1.0,0.0
ML-1M,Primal-Dual,0.0,2.2642743587493896,0.0,0.0
ML-1M,Primal-Dual,1.0,2.340327024459839,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5424095392227173,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1582908630371094,0.0,0.0
ML-1M,Primal-Dual,1.0,3.4207875728607178,0.0,1.0
ML-1M,Primal-Dual,0.0,0.7208529710769653,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8274800777435303,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4653923511505127,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9938578009605408,0.0,0.0
ML-1M,Primal-Dual,0.0,1.576507568359375,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8237023949623108,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9513418674468994,0.0,0.0
ML-1M,Primal-Dual,1.0,2.306640625,0.0,0.0
ML-1M,Primal-Dual,1.0,4.557879447937012,0.0,1.0
ML-1M,Primal-Dual,0.0,1.8589154481887817,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4272220134735107,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4813472032546997,0.0,0.0
ML-1M,Primal-Dual,0.0,1.278085708618164,1.0,0.0
ML-1M,Primal-Dual,0.0,0.48931437730789185,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7961124181747437,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4345346689224243,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6897951364517212,0.0,0.0
ML-1M,Primal-Dual,1.0,2.3094587326049805,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9177549481391907,1.0,0.0
ML-1M,Primal-Dual,0.0,0.7915068864822388,0.0,0.0
ML-1M,Primal-Dual,1.0,2.264371156692505,0.0,0.0
ML-1M,Primal-Dual,1.0,1.931175947189331,0.0,0.0
ML-1M,Primal-Dual,0.0,1.98562753200531,0.0,0.0
ML-1M,Primal-Dual,1.0,4.0457234382629395,0.0,1.0
ML-1M,Primal-Dual,0.0,0.8123522996902466,0.0,0.0
ML-1M,Primal-Dual,0.0,0.24232958257198334,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7865169048309326,0.0,0.0
ML-1M,Primal-Dual,0.0,2.2444326877593994,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7883670330047607,0.0,0.0
ML-1M,Primal-Dual,0.0,0.42043519020080566,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7186133861541748,0.0,0.0
ML-1M,Primal-Dual,0.0,0.4847698211669922,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4332587718963623,0.0,0.0
ML-1M,Primal-Dual,0.0,2.16117525100708,0.0,0.0
ML-1M,Primal-Dual,1.0,2.9096176624298096,0.0,1.0
ML-1M,Primal-Dual,0.0,2.2547943592071533,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8927788734436035,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0358710289001465,0.0,0.0
ML-1M,Primal-Dual,0.0,2.2933623790740967,0.0,0.0
ML-1M,Primal-Dual,0.0,2.2390379905700684,0.0,0.0
ML-1M,Primal-Dual,1.0,2.2756400108337402,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2958283424377441,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7825958132743835,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4258116483688354,0.0,0.0
ML-1M,Primal-Dual,0.0,0.5838815569877625,0.0,0.0
ML-1M,Primal-Dual,1.0,3.081242561340332,0.0,1.0
ML-1M,Primal-Dual,1.0,2.2673087120056152,0.0,0.0
ML-1M,Primal-Dual,0.0,1.610285758972168,0.0,0.0
ML-1M,Primal-Dual,0.0,1.678133249282837,0.0,0.0
ML-1M,Primal-Dual,0.0,0.3043575882911682,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6745741367340088,0.0,0.0
ML-1M,Primal-Dual,1.0,3.7258126735687256,1.0,0.0
ML-1M,Primal-Dual,0.0,2.3467981815338135,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7347220182418823,0.0,0.0
ML-1M,Primal-Dual,1.0,2.2830722332000732,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9546613097190857,0.0,0.0
ML-1M,Primal-Dual,1.0,2.9405717849731445,0.0,1.0
ML-1M,Primal-Dual,0.0,1.5955400466918945,0.0,0.0
ML-1M,Primal-Dual,0.0,1.7318426370620728,0.0,0.0
ML-1M,Primal-Dual,1.0,3.1822876930236816,0.0,1.0
ML-1M,Primal-Dual,0.0,2.2356770038604736,0.0,0.0
ML-1M,Primal-Dual,0.0,2.211726427078247,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7287485599517822,0.0,0.0
ML-1M,Primal-Dual,1.0,2.2645905017852783,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0565638542175293,0.0,0.0
ML-1M,Primal-Dual,0.0,0.9529672861099243,0.0,0.0
ML-1M,Primal-Dual,1.0,3.2123239040374756,0.0,1.0
ML-1M,Primal-Dual,0.0,1.4839805364608765,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1410866975784302,0.0,0.0
ML-1M,Primal-Dual,0.0,2.0710809230804443,0.0,0.0
ML-1M,Primal-Dual,1.0,3.3282227516174316,0.0,1.0
ML-1M,Primal-Dual,0.0,1.8239163160324097,0.0,0.0
ML-1M,Primal-Dual,0.0,2.309659481048584,0.0,0.0
ML-1M,Primal-Dual,1.0,3.3112332820892334,0.0,1.0
ML-1M,Primal-Dual,0.0,0.541783332824707,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8342608213424683,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0615110397338867,0.0,0.0
ML-1M,Primal-Dual,0.0,1.735328197479248,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5005968809127808,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7390281558036804,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9773883819580078,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4074488878250122,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7886949181556702,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0998836755752563,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9389761686325073,0.0,0.0
ML-1M,Primal-Dual,0.0,0.3194011151790619,0.0,0.0
ML-1M,Primal-Dual,0.0,1.562864065170288,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4511101245880127,0.0,0.0
ML-1M,Primal-Dual,0.0,1.981804370880127,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6976998448371887,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8486231565475464,1.0,0.0
ML-1M,Primal-Dual,0.0,0.5926380753517151,0.0,0.0
ML-1M,Primal-Dual,0.0,1.6689419746398926,0.0,0.0
ML-1M,Primal-Dual,0.0,2.1889591217041016,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6644759774208069,0.0,0.0
ML-1M,Primal-Dual,0.0,0.8045246005058289,0.0,0.0
ML-1M,Primal-Dual,0.0,0.28998780250549316,0.0,0.0
ML-1M,Primal-Dual,0.0,0.21732710301876068,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2247910499572754,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2061107158660889,0.0,0.0
ML-1M,Primal-Dual,0.0,2.049243211746216,0.0,0.0
ML-1M,Primal-Dual,1.0,2.1663877964019775,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7102491855621338,0.0,0.0
ML-1M,Primal-Dual,0.0,0.7328220009803772,0.0,0.0
ML-1M,Primal-Dual,0.0,1.148257851600647,0.0,0.0
ML-1M,Primal-Dual,0.0,1.9056825637817383,0.0,0.0
ML-1M,Primal-Dual,0.0,2.277676820755005,0.0,0.0
ML-1M,Primal-Dual,0.0,1.3125455379486084,0.0,0.0
ML-1M,Primal-Dual,0.0,1.2653470039367676,0.0,0.0
ML-1M,Primal-Dual,0.0,1.678270697593689,0.0,0.0
ML-1M,Primal-Dual,0.0,1.1563329696655273,0.0,0.0
ML-1M,Primal-Dual,1.0,2.20241117477417,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6832860708236694,0.0,0.0
ML-1M,Primal-Dual,0.0,0.4905487596988678,0.0,0.0
ML-1M,Primal-Dual,0.0,0.6734646558761597,1.0,0.0
ML-1M,Primal-Dual,0.0,2.0336015224456787,0.0,0.0
ML-1M,Primal-Dual,0.0,1.5052497386932373,1.0,0.0
ML-1M,Primal-Dual,1.0,3.869971752166748,0.0,1.0
ML-1M,Primal-Dual,0.0,0.9553332328796387,0.0,0.0
ML-1M,Primal-Dual,0.0,1.0124716758728027,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8669004440307617,0.0,0.0
ML-1M,Primal-Dual,0.0,2.080366849899292,0.0,0.0
ML-1M,Primal-Dual,1.0,2.3419485092163086,0.0,0.0
ML-1M,Primal-Dual,0.0,1.144829511642456,1.0,0.0
ML-1M,Primal-Dual,0.0,2.1133406162261963,0.0,0.0
ML-1M,Primal-Dual,0.0,1.056326150894165,0.0,0.0
ML-1M,Primal-Dual,0.0,1.4368507862091064,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8120356798171997,0.0,0.0
ML-1M,Primal-Dual,0.0,1.8950151205062866,0.0,0.0
ML-1M,Primal-Dual,0.0,2.0876784324645996,0.0,0.0
